"individual_1","individual_2","total_length"
"S_Sindhi-2","S_Cambodian-1",6093000
"S_Sindhi-2","S_Xibo-1",6086000
"S_Sindhi-2","13784_1",5124000
"S_Sindhi-2","S_Tlingit-2",6456000
"S_Sindhi-2","13748_5",5957000
"S_Sindhi-2","UV946",7279709
"S_Sindhi-2","S_Eskimo_Sireniki-2",6397000
"S_Sindhi-2","S_Tu-2",5289000
"S_Sindhi-2","S_Punjabi-2",7251000
"S_Sindhi-2","ERS724864",4875000
"S_Sindhi-2","S_Altaian-1",5948000
"S_Sindhi-2","TAR02",5258000
"S_Sindhi-2","ERS700541",5592000
"S_Sindhi-2","ERS700536",6912000
"S_Sindhi-2","S_English-1",4256000
"S_Sindhi-2","S_Papuan-2",9434137
"S_Sindhi-2","S_Eskimo_Sireniki-1",5946000
"S_Sindhi-2","S_English-2",5773000
"S_Sindhi-2","UV1263",6622585
"S_Sindhi-2","S_Even-2",5148000
"S_Sindhi-2","ERS724851",7634000
"S_Sindhi-2","S_Kalash-2",5993000
"S_Sindhi-2","S_Dai-1",4616000
"S_Sindhi-2","S_Basque-1",4776000
"S_Sindhi-2","MEN01",5385000
"S_Sindhi-2","ERS699828",6638000
"S_Sindhi-2","ERS700554",5099000
"S_Sindhi-2","ERS700537",4990000
"S_Sindhi-2","S_Sardinian-1",4462000
"S_Sindhi-2","ERS724852",8587000
"S_Sindhi-2","S_Finnish-2",5438000
"S_Sindhi-2","S_Papuan-11",9051974
"S_Sindhi-2","ERS699817",6787000
"S_Sindhi-2","ERS700563",5592000
"S_Sindhi-2","13784_5",3823000
"S_Sindhi-2","S_Dai-2",4631000
"S_Sindhi-2","S_Japanese-2",5354000
"S_Sindhi-2","ERS700538",6140000
"S_Sindhi-2","S_Uygur-1",4910000
"S_Sindhi-2","S_BedouinB-1",3324000
"S_Sindhi-2","S_Madiga-1",6465000
"S_Sindhi-2","ERS724861",5294000
"S_Sindhi-2","S_Tujia-2",4373000
"S_Sindhi-2","MAR04",5098000
"S_Sindhi-2","S_Miao-2",4805000
"S_Sindhi-2","ERS700557",4470000
"S_Sindhi-2","S_Greek-2",5211000
"S_Sindhi-2","S_Punjabi-1",6877000
"S_Sindhi-2","BUN01",3249000
"S_Sindhi-2","S_Relli-1",7075000
"S_Sindhi-2","ERS724853",5923000
"S_Sindhi-2","ERS724874",5421000
"S_Sindhi-2","ERS985079",4871000
"S_Sindhi-2","KUN05",5576000
"S_Sindhi-2","ERS699819",6915000
"S_Sindhi-2","S_North_Ossetian-2",5899000
"S_Sindhi-2","S_Papuan-12",7023611
"S_Sindhi-2","S_Yakut-2",4073000
"S_Sindhi-2","S_Dai-3",5143000
"S_Sindhi-2","ERS700560",5237000
"S_Sindhi-2","S_Tajik-2",6231000
"S_Sindhi-2","S_Russian-1",5600000
"S_Sindhi-2","ERS699818",5573000
"S_Sindhi-2","BUN04",6234000
"S_Sindhi-2","ERS724835",4890000
"S_Sindhi-2","S_Bengali-2",6478000
"S_Sindhi-2","ERS724854",5901000
"S_Sindhi-2","UV964",4898043
"S_Sindhi-2","S_Khonda_Dora-1",5580000
"S_Sindhi-2","S_Abkhasian-1",5297000
"S_Sindhi-2","ERS699822",6126000
"S_Sindhi-2","ERS724850",5713000
"S_Sindhi-2","ERS724866",6507000
"S_Sindhi-2","S_Burusho-1",6792000
"S_Sindhi-2","ERS724848",5687000
"S_Sindhi-2","S_Irula-1",6505000
"S_Sindhi-2","UV931",6283161
"S_Sindhi-2","S_Yadava-1",6493000
"S_Sindhi-2","S_Druze-2",3919000
"S_Sindhi-2","UV910",5933102
"S_Sindhi-2","S_Korean-1",5124000
"S_Sindhi-2","S_Georgian-1",5468000
"S_Sindhi-2","S_Orcadian-1",4607000
"S_Sindhi-2","ERS699811",7376000
"S_Sindhi-2","S_Tajik-1",4880000
"S_Sindhi-2","S_Eskimo_Chaplin-1",4635000
"S_Sindhi-2","KUN03",5561000
"S_Sindhi-2","ERS700559",5414000
"S_Sindhi-2","S_Thai-2",4834000
"S_Sindhi-2","ERS724857",4425000
"S_Sindhi-2","S_Even-1",5735000
"S_Sindhi-2","ERS724834",6228000
"S_Sindhi-2","S_Hungarian-1",5473000
"S_Sindhi-2","MAR05",3812000
"S_Sindhi-2","ERS699820",5653000
"S_Sindhi-2","S_Makrani-2",4533000
"S_Sindhi-2","S_Cambodian-2",4652000
"S_Sindhi-2","ERS724859",7357000
"S_Sindhi-2","ERS724875",6733000
"S_Sindhi-2","13748_6",4510000
"S_Sindhi-2","S_Lahu-2",5675000
"S_Sindhi-2","S_Irula-2",6270000
"S_Sindhi-2","ERS699812",5210000
"S_Sindhi-2","S_Turkish-2",5171000
"S_Sindhi-2","S_Yemenite_Jew-2",4488000
"S_Sindhi-2","S_Brahui-2",4073000
"S_Sindhi-2","S_Iraqi_Jew-1",5521000
"S_Sindhi-2","ERS700535",4079000
"S_Sindhi-2","S_Kyrgyz-2",5473000
"S_Sindhi-2","ERS985090",5694000
"S_Sindhi-2","ERS700543",6458000
"S_Sindhi-2","ERS984054",5964000
"S_Sindhi-2","S_Brahui-1",6221000
"S_Sindhi-2","S_Mala-3",6794000
"S_Sindhi-2","S_Han-1",6437000
"S_Sindhi-2","S_Naxi-2",5684000
"S_Sindhi-2","S_Saami-2",6213000
"S_Sindhi-2","ERS700558",5839000
"S_Sindhi-2","S_Tubalar-1",5839000
"S_Sindhi-2","S_Lezgin-1",5458000
"S_Sindhi-2","S_Polish-1",5508000
"S_Sindhi-2","ERS700562",5614000
"S_Sindhi-2","S_Kusunda-2",3760000
"S_Sindhi-2","S_Xibo-2",4514000
"S_Sindhi-2","S_Lezgin-2",5160000
"S_Sindhi-2","ERS724867",6552000
"S_Sindhi-2","S_Norwegian-1",5145000
"S_Sindhi-2","ERS699827",4139000
"S_Sindhi-2","S_Bulgarian-1",6269000
"S_Sindhi-2","ERS699813",4072000
"S_Sindhi-2","S_Abkhasian-2",5416000
"S_Sindhi-2","S_Brahmin-2",6006000
"S_Sindhi-2","S_Kinh-2",4350000
"S_Sindhi-2","S_Tuscan-1",5936000
"S_Sindhi-2","S_Spanish-1",5910000
"S_Sindhi-2","S_Yi-1",4849000
"S_Sindhi-2","S_Thai-1",6660000
"S_Sindhi-2","S_Palestinian-3",4299000
"S_Sindhi-2","BUN05",4524000
"S_Sindhi-2","S_Bergamo-2",4733000
"S_Sindhi-2","13748_8",3645000
"S_Sindhi-2","S_Kusunda-1",5708000
"S_Sindhi-2","S_Tlingit-1",4186000
"S_Sindhi-2","S_Albanian-1",5118000
"S_Sindhi-2","S_Tubalar-2",6769000
"S_Sindhi-2","ERS699824",4421000
"S_Papuan-10","UV1003",76526988
"S_Papuan-10","ERS700550",23364664
"S_Papuan-10","S_Kinh-1",18621254
"S_Papuan-10","ERS724872",20123626
"S_Papuan-10","UV1134",81382647
"S_Papuan-10","S_Yemenite_Jew-1",3806053
"S_Papuan-10","ERS724863",17158899
"S_Papuan-10","S_Ami-1",16701025
"S_Papuan-10","S_Czech-2",6070072
"S_Papuan-10","UV925",83633204
"S_Papuan-10","13784_4",68230602
"S_Papuan-10","S_Spanish-2",5187115
"S_Papuan-10","S_Balochi-1",7478287
"S_Papuan-10","S_French-1",5261342
"S_Papuan-10","13784_3",141390047
"S_Papuan-10","UV944",87362600
"S_Papuan-10","S_Papuan-5",122606580
"S_Papuan-10","S_Tu-1",17697710
"S_Papuan-10","S_Japanese-3",17365015
"S_Papuan-10","S_Finnish-3",13555790
"S_Papuan-10","UV1043",81989013
"S_Papuan-10","S_French-2",6845606
"S_Papuan-10","ERS699829",12943434
"S_Papuan-10","S_Jordanian-3",6789489
"S_Papuan-10","MEN05",57309248
"S_Papuan-10","TAR03",60659708
"S_Papuan-10","S_Aleut-1",17194698
"S_Papuan-10","UV518",70225115
"S_Papuan-10","S_Kalash-1",11780153
"S_Papuan-10","S_Oroqen-2",13973064
"S_Papuan-10","UV1042",78594569
"S_Papuan-10","ERS700556",16997702
"S_Papuan-10","S_Makrani-1",8603443
"S_Papuan-10","S_Miao-1",13830185
"S_Papuan-10","UV929",81714048
"S_Papuan-10","S_Naxi-3",17860480
"S_Papuan-10","S_She-2",14286569
"S_Papuan-10","ERS985091",14331159
"S_Papuan-10","ERS700546",18517479
"S_Papuan-10","S_Yi-2",18041175
"S_Papuan-10","S_Tujia-1",20259045
"S_Papuan-10","ERS700532",16817924
"S_Papuan-10","ERS724862",19991359
"S_Papuan-10","S_BedouinB-2",3954608
"S_Papuan-10","S_Armenian-1",7385956
"S_Papuan-10","UV043",73559123
"S_Papuan-10","UV305",91823340
"S_Papuan-10","S_Balochi-2",8519588
"S_Papuan-10","S_Bengali-1",14415424
"S_Papuan-10","13784_2",64309661
"S_Papuan-10","UV1196",84152108
"S_Papuan-10","UV979",97957267
"S_Papuan-10","S_Iraqi_Jew-2",3587565
"S_Papuan-10","S_Naxi-1",15380685
"S_Papuan-10","UV958",80284525
"S_Papuan-10","UV897",61142733
"S_Papuan-10","ERS724855",14570932
"S_Papuan-10","S_Hezhen-1",16496284
"S_Papuan-10","S_Chukchi-1",11725766
"S_Papuan-10","S_Adygei-1",5977000
"S_Papuan-10","S_Iranian-2",7266057
"S_Papuan-10","S_Yakut-1",19618822
"S_Papuan-10","S_Palestinian-2",3686792
"S_Papuan-10","BUN03",68913792
"S_Papuan-10","S_Relli-2",10321086
"S_Papuan-10","S_Papuan-3",133440791
"S_Papuan-10","S_Burmese-1",14635602
"S_Papuan-10","ERS724865",15268215
"S_Papuan-10","S_Icelandic-2",6674576
"S_Papuan-10","ERS724858",19277271
"S_Papuan-10","ERS724876",13262170
"S_Papuan-10","S_Palestinian-1",5034493
"S_Papuan-10","ERS700553",22640209
"S_Papuan-10","ERS700542",22547372
"S_Papuan-10","S_Papuan-1",135523450
"S_Papuan-10","S_Daur-2",15018285
"S_Papuan-10","ERS724860",14302063
"S_Papuan-10","S_Papuan-4",129733800
"S_Papuan-10","UV886",63761312
"S_Papuan-10","UV919",72451536
"S_Papuan-10","ERS699816",13233802
"S_Papuan-10","S_Jordanian-1",3484964
"S_Papuan-10","S_Sindhi-1",9149358
"S_Papuan-10","UV1224",80086868
"S_Papuan-10","S_Brahmin-1",12879412
"S_Papuan-10","S_Yadava-2",8523858
"S_Papuan-10","S_Saami-1",11231669
"S_Papuan-10","S_Icelandic-1",8725456
"S_Papuan-10","UV1230",69938144
"S_Papuan-10","S_Oroqen-1",19279053
"S_Papuan-10","S_Papuan-8",131875770
"S_Papuan-10","S_Papuan-13",149092547
"S_Papuan-10","UV580",77678331
"S_Papuan-10","S_Sardinian-2",7147827
"S_Papuan-10","S_Druze-1",5929435
"S_Papuan-10","S_Hezhen-2",17874666
"S_Papuan-10","13748_2",66169232
"S_Papuan-10","13733_8",58065098
"S_Papuan-10","S_Pathan-1",6032718
"S_Papuan-10","ERS700529",18451629
"S_Papuan-10","ERS700549",21325370
"S_Papuan-10","S_Papuan-14",132865232
"S_Papuan-10","S_Pathan-2",8873354
"S_Papuan-10","S_Estonian-1",7714087
"S_Papuan-10","ERS699823",19177019
"S_Papuan-10","S_Iranian-1",4858773
"S_Papuan-10","S_Mala-2",10908585
"S_Papuan-10","S_Han-2",14187192
"S_Papuan-10","S_Papuan-9",144488214
"S_Papuan-10","S_Estonian-2",7370316
"S_Papuan-10","S_Eskimo_Naukan-1",19676692
"S_Papuan-10","UV1260",62394091
"S_Papuan-10","S_She-1",14193179
"S_Papuan-10","MEN03",65867714
"S_Papuan-10","ERS985077",23574431
"S_Papuan-10","S_Korean-2",15377365
"S_Papuan-10","S_Kapu-2",9627912
"S_Papuan-10","S_Lahu-1",16403348
"S_Papuan-10","UV971",88158031
"S_Papuan-10","UV927",92448788
"S_Papuan-10","ERS699830",11110117
"S_Papuan-10","ERS724873",18269852
"S_Papuan-10","UV940",76715535
"S_Papuan-10","UV500",79086988
"S_Papuan-10","ERS699815",13592463
"S_Papuan-10","S_Itelman-1",13994591
"S_Papuan-10","MAR03",57436329
"S_Papuan-10","S_Kapu-1",8593968
"S_Papuan-10","UV923",75103232
"S_Papuan-10","S_Mansi-1",10740294
"S_Papuan-10","UV952",74719757
"S_Papuan-10","MAR02",63754743
"S_Papuan-10","BUN02",61188696
"S_Papuan-10","S_Eskimo_Naukan-2",16912443
"S_Papuan-10","S_Ulchi-1",18195049
"S_Papuan-10","ERS700534",17161242
"S_Papuan-10","S_Chechen-1",5940025
"S_Papuan-10","MEN02",60354190
"S_Papuan-10","ERS985092",15171206
"S_Papuan-10","S_Papuan-6",132810090
"S_Papuan-10","S_Kyrgyz-1",13480707
"S_Papuan-10","S_Finnish-1",6204654
"S_Papuan-10","UV986",77341099
"S_Papuan-10","S_Ulchi-2",15204464
"S_Papuan-10","ERS724870",16073738
"S_Papuan-10","13748_1",60962132
"S_Papuan-10","S_Mongola-1",18041886
"S_Papuan-10","13748_7",62613259
"S_Papuan-10","S_Adygei-2",7634968
"S_Papuan-10","UV573",80057722
"S_Papuan-10","S_Turkish-1",9015925
"S_Papuan-10","S_Greek-1",7207419
"S_Papuan-10","13748_3",59865389
"S_Papuan-10","S_Jordanian-2",4186160
"S_Papuan-10","ERS942344",17595489
"S_Papuan-10","S_Uygur-2",14605710
"S_Papuan-10","UV956",80583079
"S_Papuan-10","S_Russian-2",7746306
"S_Papuan-10","UV1266",87605399
"S_Papuan-10","ERS724833",13694726
"S_Papuan-10","ERS700531",15649182
"S_Papuan-10","SS6004472",56301086
"S_Papuan-10","ERS699821",16795672
"S_Papuan-10","S_Ami-2",12945346
"S_Papuan-10","ERS724849",14798034
"S_Papuan-10","ERS700552",17956147
"S_Papuan-10","ERS700533",19402401
"S_Papuan-10","S_Samaritan-1",4047764
"S_Papuan-10","S_Orcadian-2",4690779
"S_Papuan-10","S_Punjabi-3",11048900
"S_Papuan-10","TAR04",63383504
"S_Papuan-10","ERS699826",16910481
"S_Papuan-10","S_Aleut-2",10755288
"S_Papuan-10","ERS724871",15742641
"S_Papuan-10","ERS699825",13407568
"S_Papuan-10","S_Bergamo-1",6672136
"S_Papuan-10","MAR01",60962104
"S_Papuan-10","S_North_Ossetian-1",4620789
"S_Papuan-10","S_Punjabi-4",8959811
"S_Papuan-10","S_Basque-2",7134279
"S_Papuan-10","S_Madiga-2",11923585
"S_Papuan-10","S_Armenian-2",7354144
"S_Papuan-10","S_Tuscan-2",4762437
"S_Papuan-10","KUN01",67056668
"S_Papuan-10","S_Mongola-2",17570223
"S_Papuan-10","S_Burusho-2",14124896
"S_Papuan-10","S_Mansi-2",12651742
"S_Papuan-10","S_Hazara-2",13737355
"S_Papuan-10","MEN04",60469953
"S_Papuan-10","13748_4",62223387
"S_Papuan-10","S_Even-3",16052275
"S_Papuan-10","ERS699814",15950538
"S_Papuan-10","ERS700544",19664506
"S_Papuan-10","S_Bulgarian-2",8083218
"S_Papuan-10","ERS985078",20955646
"S_Papuan-10","KUN04",57131178
"S_Papuan-10","ERS724869",18235360
"S_Papuan-10","TAR01",62887734
"S_Papuan-10","S_Hungarian-2",6914109
"S_Papuan-10","S_Atayal-1",17875263
"S_Papuan-10","ERS700561",18322164
"S_Papuan-10","S_Cambodian-1",15418930
"S_Papuan-10","S_Xibo-1",15794415
"S_Papuan-10","13784_1",60726668
"S_Papuan-10","S_Tlingit-2",15901646
"S_Papuan-10","13748_5",54731009
"S_Papuan-10","UV946",74702151
"S_Papuan-10","S_Eskimo_Sireniki-2",18186929
"S_Papuan-10","S_Tu-2",16891396
"S_Papuan-10","S_Punjabi-2",11313467
"S_Papuan-10","ERS724864",21304271
"S_Papuan-10","S_Altaian-1",12368361
"S_Papuan-10","TAR02",59036106
"S_Papuan-10","ERS700541",16147153
"S_Papuan-10","ERS700536",23987455
"S_Papuan-10","S_English-1",7224706
"S_Papuan-10","S_Papuan-2",139337608
"S_Papuan-10","S_Eskimo_Sireniki-1",14884417
"S_Papuan-10","S_English-2",6627939
"S_Papuan-10","UV1263",91313247
"S_Papuan-10","S_Even-2",17957453
"S_Papuan-10","ERS724851",9692521
"S_Papuan-10","S_Kalash-2",9588543
"S_Papuan-10","S_Dai-1",15442027
"S_Papuan-10","S_Basque-1",7418404
"S_Papuan-10","MEN01",64753532
"S_Papuan-10","ERS699828",14614313
"S_Papuan-10","ERS700554",17430290
"S_Papuan-10","ERS700537",17770958
"S_Papuan-10","S_Sardinian-1",6497440
"S_Papuan-10","ERS724852",12705963
"S_Papuan-10","S_Finnish-2",8379769
"S_Papuan-10","S_Papuan-11",149201606
"S_Papuan-10","ERS699817",13726959
"S_Papuan-10","ERS700563",20348730
"S_Papuan-10","13784_5",64080709
"S_Papuan-10","S_Dai-2",15259173
"S_Papuan-10","S_Japanese-2",15268148
"S_Papuan-10","ERS700538",19599711
"S_Papuan-10","S_Uygur-1",12496100
"S_Papuan-10","S_BedouinB-1",5066424
"S_Papuan-10","S_Madiga-1",8512299
"S_Papuan-10","ERS724861",18459531
"S_Papuan-10","S_Tujia-2",13456390
"S_Papuan-10","MAR04",67009121
"S_Papuan-10","S_Miao-2",17367862
"S_Papuan-10","ERS700557",22816623
"S_Papuan-10","S_Greek-2",5151070
"S_Papuan-10","S_Punjabi-1",12198279
"S_Papuan-10","BUN01",63923363
"S_Papuan-10","S_Relli-1",11964200
"S_Papuan-10","ERS724853",18784317
"S_Papuan-10","ERS724874",17754563
"S_Papuan-10","ERS985079",16910233
"S_Papuan-10","KUN05",64752894
"S_Papuan-10","ERS699819",19017833
"S_Papuan-10","S_North_Ossetian-2",9013923
"S_Papuan-10","S_Papuan-12",145289316
"S_Papuan-10","S_Yakut-2",15330831
"S_Papuan-10","S_Dai-3",15772204
"S_Papuan-10","ERS700560",20547010
"S_Papuan-10","S_Tajik-2",7991101
"S_Papuan-10","S_Russian-1",7627936
"S_Papuan-10","ERS699818",17984948
"S_Papuan-10","BUN04",67106995
"S_Papuan-10","ERS724835",18072393
"S_Papuan-10","S_Bengali-2",12739789
"S_Papuan-10","ERS724854",14333905
"S_Papuan-10","UV964",81118861
"S_Papuan-10","S_Khonda_Dora-1",14396933
"S_Papuan-10","S_Abkhasian-1",8847358
"S_Papuan-10","ERS699822",17192203
"S_Papuan-10","ERS724850",12160435
"S_Papuan-10","ERS724866",18663036
"S_Papuan-10","S_Burusho-1",10502796
"S_Papuan-10","ERS724848",18994081
"S_Papuan-10","S_Irula-1",10374535
"S_Papuan-10","UV931",75201433
"S_Papuan-10","S_Yadava-1",14297828
"S_Papuan-10","S_Druze-2",4527643
"S_Papuan-10","UV910",69080987
"S_Papuan-10","S_Korean-1",18113740
"S_Papuan-10","S_Georgian-1",6998851
"S_Papuan-10","S_Orcadian-1",7080397
"S_Papuan-10","ERS699811",13410442
"S_Papuan-10","S_Tajik-1",9223267
"S_Papuan-10","S_Eskimo_Chaplin-1",17097283
"S_Papuan-10","KUN03",64400872
"S_Papuan-10","ERS700559",18742588
"S_Papuan-10","S_Thai-2",14451898
"S_Papuan-10","ERS724857",16555530
"S_Papuan-10","S_Even-1",16257726
"S_Papuan-10","ERS724834",18801197
"S_Papuan-10","S_Hungarian-1",7458158
"S_Papuan-10","MAR05",60244946
"S_Papuan-10","ERS699820",12392737
"S_Papuan-10","S_Makrani-2",5816260
"S_Papuan-10","S_Cambodian-2",15144595
"S_Papuan-10","ERS724859",17574139
"S_Papuan-10","ERS724875",18800005
"S_Papuan-10","13748_6",56050283
"S_Papuan-10","S_Lahu-2",16935848
"S_Papuan-10","S_Irula-2",10537520
"S_Papuan-10","ERS699812",19323040
"S_Papuan-10","S_Turkish-2",6644034
"S_Papuan-10","S_Yemenite_Jew-2",5700145
"S_Papuan-10","S_Brahui-2",10238626
"S_Papuan-10","S_Iraqi_Jew-1",6428786
"S_Papuan-10","ERS700535",19119556
"S_Papuan-10","S_Kyrgyz-2",13117236
"S_Papuan-10","ERS985090",17630777
"S_Papuan-10","ERS700543",17677082
"S_Papuan-10","ERS984054",19582410
"S_Papuan-10","S_Brahui-1",6604875
"S_Papuan-10","S_Mala-3",13521214
"S_Papuan-10","S_Han-1",20465304
"S_Papuan-10","S_Naxi-2",16456279
"S_Papuan-10","S_Saami-2",11108900
"S_Papuan-10","ERS700558",16243034
"S_Papuan-10","S_Tubalar-1",13388503
"S_Papuan-10","S_Lezgin-1",7286659
"S_Papuan-10","S_Polish-1",9547999
"S_Papuan-10","ERS700562",13095510
"S_Papuan-10","S_Kusunda-2",11432509
"S_Papuan-10","S_Xibo-2",13839478
"S_Papuan-10","S_Lezgin-2",7183110
"S_Papuan-10","ERS724867",14383854
"S_Papuan-10","S_Norwegian-1",6946405
"S_Papuan-10","ERS699827",14981280
"S_Papuan-10","S_Bulgarian-1",8577202
"S_Papuan-10","ERS699813",16657494
"S_Papuan-10","S_Abkhasian-2",4837968
"S_Papuan-10","S_Brahmin-2",10364532
"S_Papuan-10","S_Kinh-2",15660215
"S_Papuan-10","S_Tuscan-1",8875978
"S_Papuan-10","S_Spanish-1",5717599
"S_Papuan-10","S_Yi-1",12331027
"S_Papuan-10","S_Thai-1",20773230
"S_Papuan-10","S_Palestinian-3",4824996
"S_Papuan-10","BUN05",60988526
"S_Papuan-10","S_Bergamo-2",5762752
"S_Papuan-10","13748_8",61709875
"S_Papuan-10","S_Kusunda-1",15354072
"S_Papuan-10","S_Tlingit-1",11573519
"S_Papuan-10","S_Albanian-1",10106929
"S_Papuan-10","S_Tubalar-2",17643169
"S_Papuan-10","ERS699824",15009034
"UV1003","ERS700550",16877478
"UV1003","S_Kinh-1",15493483
"UV1003","ERS724872",16065549
"UV1003","UV1134",69958601
"UV1003","S_Yemenite_Jew-1",3402216
"UV1003","ERS724863",14927232
"UV1003","S_Ami-1",15761483
"UV1003","S_Czech-2",7615372
"UV1003","UV925",71335931
"UV1003","13784_4",40290002
"UV1003","S_Spanish-2",4733189
"UV1003","S_Balochi-1",6408557
"UV1003","S_French-1",5224968
"UV1003","13784_3",36065312
"UV1003","UV944",76345562
"UV1003","S_Papuan-5",75206460
"UV1003","S_Tu-1",15982969
"UV1003","S_Japanese-3",12770541
"UV1003","S_Finnish-3",10349426
"UV1003","UV1043",74544315
"UV1003","S_French-2",7095061
"UV1003","ERS699829",12325516
"UV1003","S_Jordanian-3",7045359
"UV1003","MEN05",40494665
"UV1003","TAR03",37848560
"UV1003","S_Aleut-1",15432277
"UV1003","UV518",63396786
"UV1003","S_Kalash-1",10081196
"UV1003","S_Oroqen-2",15078028
"UV1003","UV1042",81542261
"UV1003","ERS700556",15648210
"UV1003","S_Makrani-1",11035521
"UV1003","S_Miao-1",14629349
"UV1003","UV929",68883174
"UV1003","S_Naxi-3",14088959
"UV1003","S_She-2",15566009
"UV1003","ERS985091",14915853
"UV1003","ERS700546",16378848
"UV1003","S_Yi-2",17275770
"UV1003","S_Tujia-1",14565414
"UV1003","ERS700532",14676008
"UV1003","ERS724862",14262371
"UV1003","S_BedouinB-2",3961364
"UV1003","S_Armenian-1",7674557
"UV1003","UV043",63407192
"UV1003","UV305",87059037
"UV1003","S_Balochi-2",7838153
"UV1003","S_Bengali-1",8896625
"UV1003","13784_2",42862193
"UV1003","UV1196",74695676
"UV1003","UV979",76010732
"UV1003","S_Iraqi_Jew-2",6243832
"UV1003","S_Naxi-1",18617106
"UV1003","UV958",58045879
"UV1003","UV897",63162305
"UV1003","ERS724855",12869223
"UV1003","S_Hezhen-1",13954095
"UV1003","S_Chukchi-1",9191149
"UV1003","S_Adygei-1",5439892
"UV1003","S_Iranian-2",8001277
"UV1003","S_Yakut-1",15906597
"UV1003","S_Palestinian-2",5318739
"UV1003","BUN03",40168985
"UV1003","S_Relli-2",8518096
"UV1003","S_Papuan-3",89677862
"UV1003","S_Burmese-1",15243064
"UV1003","ERS724865",17039764
"UV1003","S_Icelandic-2",6947112
"UV1003","ERS724858",15501400
"UV1003","ERS724876",15819513
"UV1003","S_Palestinian-1",6117597
"UV1003","ERS700553",16136668
"UV1003","ERS700542",17918718
"UV1003","S_Papuan-1",85170113
"UV1003","S_Daur-2",12986494
"UV1003","ERS724860",12586190
"UV1003","S_Papuan-4",78250127
"UV1003","UV886",57990548
"UV1003","UV919",67674500
"UV1003","ERS699816",13969611
"UV1003","S_Jordanian-1",4466200
"UV1003","S_Sindhi-1",10806221
"UV1003","UV1224",71313823
"UV1003","S_Brahmin-1",10466950
"UV1003","S_Yadava-2",6686607
"UV1003","S_Saami-1",10238819
"UV1003","S_Icelandic-1",8323302
"UV1003","UV1230",66679393
"UV1003","S_Oroqen-1",13015980
"UV1003","S_Papuan-8",79318746
"UV1003","S_Papuan-13",80714984
"UV1003","UV580",68462081
"UV1003","S_Sardinian-2",7690863
"UV1003","S_Druze-1",5759394
"UV1003","S_Hezhen-2",15544537
"UV1003","13748_2",43156425
"UV1003","13733_8",41129799
"UV1003","S_Pathan-1",7651192
"UV1003","ERS700529",16093510
"UV1003","ERS700549",18013329
"UV1003","S_Papuan-14",74849407
"UV1003","S_Pathan-2",11675546
"UV1003","S_Estonian-1",6209056
"UV1003","ERS699823",17906690
"UV1003","S_Iranian-1",6622838
"UV1003","S_Mala-2",10904725
"UV1003","S_Han-2",19093820
"UV1003","S_Papuan-9",88005672
"UV1003","S_Estonian-2",8044081
"UV1003","S_Eskimo_Naukan-1",13354417
"UV1003","UV1260",62226330
"UV1003","S_She-1",14474432
"UV1003","MEN03",46212479
"UV1003","ERS985077",17892348
"UV1003","S_Korean-2",15823679
"UV1003","S_Kapu-2",9588164
"UV1003","S_Lahu-1",12965259
"UV1003","UV971",78452947
"UV1003","UV927",78952976
"UV1003","ERS699830",11997465
"UV1003","ERS724873",17253115
"UV1003","UV940",77189300
"UV1003","UV500",65165461
"UV1003","ERS699815",15949160
"UV1003","S_Itelman-1",12674008
"UV1003","MAR03",36279717
"UV1003","S_Kapu-1",10354224
"UV1003","UV923",66856966
"UV1003","S_Mansi-1",12913348
"UV1003","UV952",68845348
"UV1003","MAR02",40591807
"UV1003","BUN02",41379208
"UV1003","S_Eskimo_Naukan-2",12223273
"UV1003","S_Ulchi-1",16312990
"UV1003","ERS700534",16189408
"UV1003","S_Chechen-1",6698781
"UV1003","MEN02",39774167
"UV1003","ERS985092",14673042
"UV1003","S_Papuan-6",79242125
"UV1003","S_Kyrgyz-1",11909692
"UV1003","S_Finnish-1",7582211
"UV1003","UV986",59362598
"UV1003","S_Ulchi-2",15272082
"UV1003","ERS724870",13055323
"UV1003","13748_1",43431091
"UV1003","S_Mongola-1",16040034
"UV1003","13748_7",39590829
"UV1003","S_Adygei-2",8156669
"UV1003","UV573",75016448
"UV1003","S_Turkish-1",8491326
"UV1003","S_Greek-1",4762710
"UV1003","13748_3",39629751
"UV1003","S_Jordanian-2",4558950
"UV1003","ERS942344",14171246
"UV1003","S_Uygur-2",11397304
"UV1003","UV956",74387212
