"individual_1","individual_2","shared_x","shared_epas"
"ERS700542","S_Papuan-6",0,0
"ERS700542","S_Uygur-2",0,0
"ERS700542","S_Han-1",0,0
"ERS700542","TAR01",0,0
"ERS700542","S_Kapu-1",46000,0
"ERS700542","UV929",0,0
"ERS700542","S_She-2",0,0
"ERS700542","BUN03",0,0
"ERS700542","S_Dai-2",0,0
"ERS700542","ERS724873",53000,0
"ERS700542","13784_4",0,0
"ERS700542","S_Hezhen-1",0,0
"ERS700542","S_Kyrgyz-1",30000,0
"ERS700542","BUN04",0,0
"ERS700542","S_Mongola-2",0,0
"ERS700542","S_BedouinB-2",0,0
"ERS700542","ERS985090",0,0
"ERS700542","MEN03",0,0
"ERS700542","ERS700550",0,0
"ERS700542","UV305",0,0
"ERS700542","ERS724848",0,0
"ERS700542","UV1042",0,0
"ERS700542","UV1134",0,0
"ERS700542","ERS700544",53000,0
"ERS700542","BUN05",0,0
"ERS700542","S_Estonian-2",53000,0
"ERS700542","S_Pathan-1",0,0
"ERS700542","S_Kusunda-1",0,0
"ERS700542","S_Abkhasian-2",0,0
"ERS700542","ERS699817",53000,0
"ERS700542","S_Chukchi-1",0,0
"ERS700542","S_Turkish-2",0,0
"ERS700542","S_Aleut-2",0,0
"ERS700542","S_Samaritan-1",0,0
"ERS700542","S_Kinh-2",0,0
"ERS700542","ERS724850",0,25000
"ERS700542","UV573",0,0
"ERS700542","S_Russian-1",0,0
"ERS700542","ERS724858",0,0
"ERS700542","ERS724854",0,0
"ERS700542","S_Ulchi-1",0,0
"ERS700542","ERS724870",0,0
"ERS700542","S_Relli-1",53000,0
"ERS700542","ERS724871",0,0
"ERS700542","ERS700543",57000,0
"ERS700542","ERS985078",21000,0
"ERS700542","13748_7",0,0
"ERS700542","S_Irula-1",0,0
"ERS700542","ERS984054",21000,0
"ERS700542","S_Papuan-14",0,0
"ERS700542","ERS985079",0,0
"ERS700542","S_Oroqen-2",0,0
"ERS700542","S_Naxi-3",0,65000
"ERS700542","UV580",0,0
"ERS700542","S_Druze-1",0,0
"ERS700542","S_Palestinian-2",50000,0
"ERS700542","ERS700557",0,64000
"ERS700542","ERS700532",0,0
"ERS700542","S_Uygur-1",32000,0
"ERS700542","S_Icelandic-1",0,0
"ERS700542","S_Tlingit-1",0,0
"ERS700542","S_Even-2",0,0
"ERS700542","ERS699823",26000,64000
"ERS700542","S_Burusho-1",51000,0
"ERS700542","UV931",0,0
"ERS700542","ERS699811",0,0
"ERS700542","S_Hezhen-2",0,0
"ERS700542","ERS700529",1000,72000
"ERS700542","S_Sardinian-2",0,0
"ERS700542","MEN02",0,0
"ERS700542","S_Madiga-2",8000,0
"ERS700542","ERS724857",0,0
"ERS700542","S_Kalash-1",0,0
"ERS700542","ERS724859",114000,0
"ERS700542","ERS724861",0,0
"ERS700542","S_Lahu-1",0,0
"ERS700542","S_Balochi-1",0,0
"ERS700542","13748_3",0,0
"ERS700542","ERS700546",0,0
"ERS700542","S_Palestinian-3",0,0
"ERS700542","S_Bulgarian-1",0,0
"ERS700542","ERS724868",0,0
"ERS700542","13748_2",0,0
"ERS700542","ERS700558",53000,0
"ERS700542","S_Daur-2",0,87000
"ERS700542","S_Burmese-1",0,0
"ERS700542","S_Yadava-1",0,0
"ERS700542","S_Saami-2",0,0
"ERS700542","S_Tlingit-2",0,0
"ERS700542","S_French-2",0,0
"ERS700542","ERS985092",0,0
"ERS700542","ERS724860",0,0
"ERS700542","UV1043",0,0
"ERS700542","ERS699813",53000,0
"ERS700542","S_Punjabi-4",53000,0
"ERS700542","S_Tubalar-2",0,0
"ERS700542","MAR02",0,0
"ERS700542","S_English-1",0,0
"ERS700542","S_Kyrgyz-2",0,0
"ERS700542","S_Finnish-3",0,0
"ERS700542","S_Kapu-2",53000,0
"ERS700542","ERS700537",0,0
"ERS700542","S_Papuan-4",0,0
"ERS700542","13748_5",0,0
"ERS700542","ERS700561",0,0
"ERS700542","S_Saami-1",0,0
"ERS700542","KUN01",0,0
"ERS700542","SS6004472",0,0
"ERS700542","ERS700535",0,67000
"ERS700542","KUN03",0,0
"ERS700542","S_Orcadian-2",0,0
"ERS700542","ERS699819",53000,67000
"ERS700542","S_Tu-1",0,0
"ERS700542","S_Pathan-2",0,0
"ERS700542","S_Brahmin-2",0,0
"ERS700542","S_Altaian-1",53000,0
"ERS700542","S_Korean-2",0,0
"ERS700542","TAR02",0,0
"ERS700542","S_Lezgin-1",0,0
"ERS700542","13748_8",0,0
"ERS700542","S_Cambodian-1",0,0
"ERS700542","ERS700560",0,0
"ERS700542","UV952",0,0
"ERS700542","S_Armenian-2",0,0
"ERS700542","ERS700538",0,0
"ERS700542","ERS699829",82000,0
"ERS700542","S_Even-1",0,0
"ERS700542","13784_3",0,0
"ERS700542","ERS700552",0,0
"ERS700542","ERS699815",0,0
"ERS700542","ERS700554",53000,0
"ERS700542","ERS724874",0,0
"ERS700542","UV944",0,0
"ERS700542","S_Xibo-2",53000,0
"ERS700542","S_Orcadian-1",0,0
"ERS700542","S_Papuan-13",0,0
"ERS700542","S_Irula-2",0,0
"ERS700542","ERS700533",0,0
"ERS700542","S_Icelandic-2",0,0
"ERS700542","ERS699820",53000,65000
"ERS700542","S_Burusho-2",0,25000
"ERS700542","ERS699814",0,0
"ERS700542","S_Abkhasian-1",0,0
"ERS700542","S_Itelman-1",113000,0
"ERS700542","ERS700534",53000,0
"ERS700542","S_Dai-3",22000,0
"ERS700542","S_Finnish-1",0,0
"ERS700542","S_Palestinian-1",9000,0
"ERS700542","ERS700559",0,0
"ERS700542","S_Tajik-2",0,0
"ERS700542","S_Bulgarian-2",0,0
"ERS700542","ERS724851",53000,33000
"ERS700542","13748_4",0,0
"ERS700542","S_Papuan-11",0,0
"ERS700542","S_Hazara-1",0,0
"ERS700542","ERS699828",0,0
"ERS700542","ERS724853",46000,0
"ERS700542","ERS724865",0,0
"ERS700542","ERS699812",39000,0
"ERS700542","MEN05",0,0
"ERS700542","S_Finnish-2",0,0
"ERS700542","S_North_Ossetian-2",0,0
"ERS700542","S_Iraqi_Jew-1",53000,0
"ERS700542","S_Chechen-1",0,0
"ERS700542","S_Adygei-1",0,0
"ERS700542","S_Balochi-2",0,0
"ERS700542","S_Even-3",0,0
"ERS700542","ERS724835",1000,0
"ERS700542","S_Greek-2",0,0
"ERS700542","S_She-1",31000,0
"ERS700542","S_North_Ossetian-1",0,0
"ERS700542","S_Yi-2",124000,0
"ERS700542","S_Mala-2",0,0
"ERS700542","ERS985091",0,65000
"ERS700542","S_Spanish-1",0,0
"ERS700542","S_Punjabi-1",0,0
"ERS700542","S_Xibo-1",0,0
"ERS700542","S_Japanese-3",19000,0
"ERS700542","S_French-1",0,0
"ERS700542","ERS699827",53000,0
"ERS700542","S_Tujia-1",0,0
"ERS700542","ERS942344",0,68000
"ERS700542","ERS724862",0,0
"ERS700542","13784_5",0,0
"ERS700542","S_Tubalar-1",41000,0
"ERS700542","S_Aleut-1",0,0
"ERS700542","S_Albanian-1",53000,0
"ERS700542","S_Czech-2",53000,0
"ERS700542","ERS724852",0,0
"ERS700542","S_Miao-2",53000,0
"ERS700542","S_Lahu-2",0,0
"ERS700542","KUN05",0,0
"ERS700542","ERS700531",0,0
"ERS700542","S_Basque-1",0,0
"ERS700542","S_Bergamo-1",0,0
"ERS700542","S_Norwegian-1",0,0
"ERS700542","ERS699822",1000,0
"ERS700542","S_Makrani-2",0,0
"ERS700542","S_Armenian-1",0,0
"ERS700542","13748_1",0,0
"ERS700542","S_Turkish-1",0,0
"ERS700542","S_Yemenite_Jew-1",0,0
"ERS700542","S_Eskimo_Naukan-1",53000,0
"ERS700542","S_Bengali-1",0,0
"ERS700542","S_Eskimo_Naukan-2",53000,0
"ERS700542","S_Yakut-1",0,0
"ERS700542","S_Hungarian-2",0,0
"ERS700542","S_Relli-2",53000,0
"ERS700542","ERS724876",26000,0
"ERS700542","ERS724869",0,0
"ERS700542","S_Eskimo_Sireniki-2",0,0
"ERS700542","S_Tajik-1",0,0
"ERS700542","S_BedouinB-1",0,0
"ERS700542","ERS699825",1000,0
"ERS700542","ERS724872",0,69000
"ERS700542","S_Iranian-1",0,0
"ERS700542","ERS700536",0,0
"ERS700542","ERS699816",0,0
"ERS700542","S_Burmese-2",0,0
"ERS700542","ERS724834",0,65000
"ERS700542","S_Kalash-2",0,0
"ERS700542","S_Punjabi-2",53000,0
"ERS700542","S_Sindhi-2",62000,0
"ERS700542","S_Eskimo_Sireniki-1",0,0
"ERS700542","S_Mala-3",0,0
"ERS700542","S_Georgian-2",0,0
"ERS700542","ERS724849",0,0
"ERS700542","S_Mansi-1",0,0
"ERS700542","S_Spanish-2",0,0
"ERS700542","S_Madiga-1",0,0
"ERS700542","ERS700541",0,0
"ERS700542","S_Iraqi_Jew-2",37000,0
"ERS700542","S_Ami-2",0,0
"ERS700542","ERS700562",0,0
"ERS700542","S_Sardinian-1",0,0
"ERS700542","ERS724867",0,0
"ERS700542","S_Mansi-2",53000,0
"S_Papuan-9","S_Papuan-7",0,0
"S_Papuan-9","S_Naxi-2",0,0
"S_Papuan-9","S_Iranian-2",0,0
"S_Papuan-9","S_Bergamo-2",0,0
"S_Papuan-9","S_Punjabi-3",0,0
"S_Papuan-9","S_Kusunda-2",511000,0
"S_Papuan-9","UV1266",0,0
"S_Papuan-9","BUN01",0,0
"S_Papuan-9","UV927",148000,0
"S_Papuan-9","TAR03",650000,0
"S_Papuan-9","UV979",0,0
"S_Papuan-9","S_Basque-2",0,0
"S_Papuan-9","ERS724855",0,0
"S_Papuan-9","ERS724864",0,0
"S_Papuan-9","UV925",0,0
"S_Papuan-9","S_Jordanian-3",0,0
"S_Papuan-9","UV923",0,0
"S_Papuan-9","ERS724863",0,0
"S_Papuan-9","UV500",122000,0
"S_Papuan-9","S_Ulchi-2",0,0
"S_Papuan-9","S_Papuan-10",1445936,0
"S_Papuan-9","UV958",191000,0
"S_Papuan-9","13784_1",191000,0
"S_Papuan-9","S_Korean-1",0,0
"S_Papuan-9","S_Hungarian-1",0,0
"S_Papuan-9","S_Naxi-1",0,0
"S_Papuan-9","ERS985077",0,0
"S_Papuan-9","MAR03",111000,0
"S_Papuan-9","UV1196",691000,0
"S_Papuan-9","S_Papuan-8",0,0
"S_Papuan-9","UV986",162000,0
"S_Papuan-9","S_Papuan-2",16000,0
"S_Papuan-9","UV956",99752,0
"S_Papuan-9","UV940",0,0
"S_Papuan-9","S_Tu-2",0,0
"S_Papuan-9","S_Lezgin-2",0,0
"S_Papuan-9","UV897",237000,0
"S_Papuan-9","ERS724875",0,0
"S_Papuan-9","UV919",0,0
"S_Papuan-9","TAR04",33000,0
"S_Papuan-9","MAR05",71000,0
"S_Papuan-9","S_Japanese-1",0,0
"S_Papuan-9","S_Georgian-1",0,0
"S_Papuan-9","MAR04",186000,0
"S_Papuan-9","S_Tuscan-1",0,0
"S_Papuan-9","13748_6",103000,0
"S_Papuan-9","UV964",195000,0
"S_Papuan-9","BUN02",93000,0
"S_Papuan-9","13784_2",1624243,0
"S_Papuan-9","S_Yakut-2",0,0
"S_Papuan-9","S_English-2",0,0
"S_Papuan-9","S_Atayal-1",0,0
"S_Papuan-9","13733_8",26000,0
"S_Papuan-9","S_Papuan-12",49000,0
"S_Papuan-9","S_Papuan-5",157752,0
"S_Papuan-9","ERS724866",0,0
"S_Papuan-9","ERS700556",84000,0
"S_Papuan-9","MEN01",134000,0
"S_Papuan-9","S_Druze-2",58000,0
"S_Papuan-9","S_Polish-1",0,0
"S_Papuan-9","S_Khonda_Dora-1",0,0
"S_Papuan-9","S_Tuscan-2",0,0
"S_Papuan-9","S_Kinh-1",0,0
"S_Papuan-9","S_Yemenite_Jew-2",0,0
"S_Papuan-9","S_Miao-1",0,0
"S_Papuan-9","UV518",0,0
"S_Papuan-9","S_Greek-1",0,0
"S_Papuan-9","MEN04",77000,0
"S_Papuan-9","UV1230",191000,0
"S_Papuan-9","ERS699824",0,0
"S_Papuan-9","S_Russian-2",0,0
"S_Papuan-9","S_Oroqen-1",0,0
"S_Papuan-9","ERS699818",0,0
"S_Papuan-9","ERS699826",0,0
"S_Papuan-9","MAR01",0,0
"S_Papuan-9","TAR05",85000,0
"S_Papuan-9","ERS700553",0,0
"S_Papuan-9","S_Jordanian-2",0,0
"S_Papuan-9","UV1260",35000,0
"S_Papuan-9","S_Yadava-2",0,0
"S_Papuan-9","KUN04",152000,0
"S_Papuan-9","S_Dai-1",73000,0
"S_Papuan-9","S_Estonian-1",0,0
"S_Papuan-9","S_Hazara-2",0,0
"S_Papuan-9","S_Cambodian-2",0,0
"S_Papuan-9","S_Ami-1",0,0
"S_Papuan-9","S_Brahmin-1",0,0
"S_Papuan-9","S_Adygei-2",0,0
"S_Papuan-9","UV886",702000,0
"S_Papuan-9","S_Thai-1",0,0
"S_Papuan-9","S_Makrani-1",0,0
"S_Papuan-9","ERS724856",0,0
"S_Papuan-9","S_Bengali-2",0,0
"S_Papuan-9","ERS724833",76000,0
"S_Papuan-9","S_Han-2",0,0
"S_Papuan-9","S_Jordanian-1",0,0
"S_Papuan-9","ERS700549",0,0
"S_Papuan-9","S_Brahui-1",0,0
"S_Papuan-9","S_Eskimo_Chaplin-1",0,0
"S_Papuan-9","S_Sindhi-1",0,0
"S_Papuan-9","UV971",148000,0
"S_Papuan-9","S_Japanese-2",0,0
"S_Papuan-9","UV946",37000,0
"S_Papuan-9","UV1224",0,0
"S_Papuan-9","S_Yi-1",0,0
"S_Papuan-9","UV043",52000,0
"S_Papuan-9","S_Mongola-1",0,0
"S_Papuan-9","S_Papuan-1",382000,0
"S_Papuan-9","S_Thai-2",0,0
"S_Papuan-9","ERS699821",0,0
"S_Papuan-9","S_Brahui-2",83000,0
"S_Papuan-9","ERS699830",0,0
"S_Papuan-9","KUN02",7000,0
"S_Papuan-9","UV1003",0,0
"S_Papuan-9","S_Papuan-3",98752,0
"S_Papuan-9","UV1263",0,0
"S_Papuan-9","ERS700563",0,0
"S_Papuan-9","S_Papuan-6",189245,0
"S_Papuan-9","S_Uygur-2",0,0
"S_Papuan-9","S_Han-1",0,0
"S_Papuan-9","TAR01",790000,0
"S_Papuan-9","S_Kapu-1",0,0
"S_Papuan-9","UV929",97752,0
"S_Papuan-9","S_She-2",0,0
"S_Papuan-9","BUN03",77000,0
"S_Papuan-9","S_Dai-2",0,0
"S_Papuan-9","ERS724873",21000,0
"S_Papuan-9","13784_4",268000,0
"S_Papuan-9","S_Hezhen-1",0,0
"S_Papuan-9","S_Kyrgyz-1",0,0
"S_Papuan-9","BUN04",819752,0
"S_Papuan-9","S_Mongola-2",0,0
"S_Papuan-9","S_BedouinB-2",0,0
"S_Papuan-9","ERS985090",0,0
"S_Papuan-9","MEN03",28000,0
"S_Papuan-9","ERS700550",0,0
"S_Papuan-9","UV305",85000,0
"S_Papuan-9","ERS724848",0,0
"S_Papuan-9","UV1042",162000,0
"S_Papuan-9","UV1134",0,0
"S_Papuan-9","ERS700544",82000,0
"S_Papuan-9","BUN05",77000,0
"S_Papuan-9","S_Estonian-2",0,0
"S_Papuan-9","S_Pathan-1",488000,0
"S_Papuan-9","S_Kusunda-1",0,0
"S_Papuan-9","S_Abkhasian-2",0,0
"S_Papuan-9","ERS699817",0,0
"S_Papuan-9","S_Chukchi-1",0,0
"S_Papuan-9","S_Turkish-2",0,0
"S_Papuan-9","S_Aleut-2",0,0
"S_Papuan-9","S_Samaritan-1",0,0
"S_Papuan-9","S_Kinh-2",34000,0
"S_Papuan-9","ERS724850",76000,0
"S_Papuan-9","UV573",65000,0
"S_Papuan-9","S_Russian-1",0,0
"S_Papuan-9","ERS724858",0,0
"S_Papuan-9","ERS724854",0,0
"S_Papuan-9","S_Ulchi-1",0,0
"S_Papuan-9","ERS724870",0,0
"S_Papuan-9","S_Relli-1",0,0
"S_Papuan-9","ERS724871",0,0
"S_Papuan-9","ERS700543",0,0
"S_Papuan-9","ERS985078",0,0
"S_Papuan-9","13748_7",103000,0
"S_Papuan-9","S_Irula-1",0,0
"S_Papuan-9","ERS984054",0,0
"S_Papuan-9","S_Papuan-14",482000,0
"S_Papuan-9","ERS985079",57000,0
"S_Papuan-9","S_Oroqen-2",0,0
"S_Papuan-9","S_Naxi-3",0,0
"S_Papuan-9","UV580",65000,0
"S_Papuan-9","S_Druze-1",0,0
"S_Papuan-9","S_Palestinian-2",0,0
"S_Papuan-9","ERS700557",0,0
"S_Papuan-9","ERS700532",77000,0
"S_Papuan-9","S_Uygur-1",0,0
"S_Papuan-9","S_Icelandic-1",0,0
"S_Papuan-9","S_Tlingit-1",0,0
"S_Papuan-9","S_Even-2",0,0
"S_Papuan-9","ERS699823",0,0
"S_Papuan-9","S_Burusho-1",0,0
"S_Papuan-9","UV931",60000,0
"S_Papuan-9","ERS699811",0,0
"S_Papuan-9","S_Hezhen-2",0,0
"S_Papuan-9","ERS700529",77000,0
"S_Papuan-9","S_Sardinian-2",0,0
"S_Papuan-9","MEN02",25000,0
"S_Papuan-9","S_Madiga-2",0,0
"S_Papuan-9","ERS724857",0,0
"S_Papuan-9","S_Kalash-1",0,0
"S_Papuan-9","ERS724859",0,0
"S_Papuan-9","ERS724861",0,0
"S_Papuan-9","S_Lahu-1",0,0
"S_Papuan-9","S_Balochi-1",0,0
"S_Papuan-9","13748_3",191000,0
"S_Papuan-9","ERS700546",0,0
"S_Papuan-9","S_Palestinian-3",85000,0
"S_Papuan-9","S_Bulgarian-1",0,0
"S_Papuan-9","ERS724868",0,0
"S_Papuan-9","13748_2",77000,0
"S_Papuan-9","ERS700558",0,0
"S_Papuan-9","S_Daur-2",0,0
"S_Papuan-9","S_Burmese-1",0,0
"S_Papuan-9","S_Yadava-1",0,0
"S_Papuan-9","S_Saami-2",0,0
"S_Papuan-9","S_Tlingit-2",130000,0
"S_Papuan-9","S_French-2",0,0
"S_Papuan-9","ERS985092",0,0
"S_Papuan-9","ERS724860",0,0
"S_Papuan-9","UV1043",32000,0
"S_Papuan-9","ERS699813",0,0
"S_Papuan-9","S_Punjabi-4",0,0
"S_Papuan-9","S_Tubalar-2",0,0
"S_Papuan-9","MAR02",0,0
"S_Papuan-9","S_English-1",0,0
"S_Papuan-9","S_Kyrgyz-2",0,0
"S_Papuan-9","S_Finnish-3",0,0
"S_Papuan-9","S_Kapu-2",0,0
"S_Papuan-9","ERS700537",0,0
"S_Papuan-9","S_Papuan-4",382000,0
"S_Papuan-9","13748_5",234752,0
"S_Papuan-9","ERS700561",0,0
"S_Papuan-9","S_Saami-1",0,0
"S_Papuan-9","KUN01",237000,0
"S_Papuan-9","SS6004472",132000,0
"S_Papuan-9","ERS700535",0,0
"S_Papuan-9","KUN03",866491,0
"S_Papuan-9","S_Orcadian-2",0,0
"S_Papuan-9","ERS699819",0,0
"S_Papuan-9","S_Tu-1",0,0
"S_Papuan-9","S_Pathan-2",0,0
"S_Papuan-9","S_Brahmin-2",0,0
"S_Papuan-9","S_Altaian-1",0,0
"S_Papuan-9","S_Korean-2",0,0
"S_Papuan-9","TAR02",148000,0
"S_Papuan-9","S_Lezgin-1",0,0
"S_Papuan-9","13748_8",0,0
"S_Papuan-9","S_Cambodian-1",37000,0
"S_Papuan-9","ERS700560",0,0
"S_Papuan-9","UV952",0,0
"S_Papuan-9","S_Armenian-2",0,0
"S_Papuan-9","ERS700538",0,0
"S_Papuan-9","ERS699829",0,0
"S_Papuan-9","S_Even-1",0,0
"S_Papuan-9","13784_3",726491,0
"S_Papuan-9","ERS700552",0,0
"S_Papuan-9","ERS699815",0,0
"S_Papuan-9","ERS700554",0,0
"S_Papuan-9","ERS724874",0,0
"S_Papuan-9","UV944",37000,0
"S_Papuan-9","S_Xibo-2",0,0
"S_Papuan-9","S_Orcadian-1",0,0
"S_Papuan-9","S_Papuan-13",167000,0
"S_Papuan-9","S_Irula-2",0,0
"S_Papuan-9","ERS700533",0,0
"S_Papuan-9","S_Icelandic-2",0,0
"S_Papuan-9","ERS699820",0,0
"S_Papuan-9","S_Burusho-2",0,0
"S_Papuan-9","ERS699814",442000,0
"S_Papuan-9","S_Abkhasian-1",0,0
"S_Papuan-9","S_Itelman-1",0,0
"S_Papuan-9","ERS700534",0,0
"S_Papuan-9","S_Dai-3",0,0
"S_Papuan-9","S_Finnish-1",0,0
"S_Papuan-9","S_Palestinian-1",0,0
"S_Papuan-9","ERS700559",0,0
"S_Papuan-9","S_Tajik-2",0,0
"S_Papuan-9","S_Bulgarian-2",0,0
"S_Papuan-9","ERS724851",0,0
"S_Papuan-9","13748_4",77000,0
"S_Papuan-9","S_Papuan-11",267000,0
"S_Papuan-9","S_Hazara-1",0,0
"S_Papuan-9","ERS699828",0,0
"S_Papuan-9","ERS724853",0,0
"S_Papuan-9","ERS724865",0,0
"S_Papuan-9","ERS699812",76000,0
"S_Papuan-9","MEN05",105000,0
"S_Papuan-9","S_Finnish-2",0,0
"S_Papuan-9","S_North_Ossetian-2",0,0
"S_Papuan-9","S_Iraqi_Jew-1",0,0
"S_Papuan-9","S_Chechen-1",0,0
"S_Papuan-9","S_Adygei-1",0,0
"S_Papuan-9","S_Balochi-2",0,0
"S_Papuan-9","S_Even-3",0,0
"S_Papuan-9","ERS724835",0,0
"S_Papuan-9","S_Greek-2",0,0
"S_Papuan-9","S_She-1",0,0
"S_Papuan-9","S_North_Ossetian-1",0,0
"S_Papuan-9","S_Yi-2",0,0
"S_Papuan-9","S_Mala-2",0,0
"S_Papuan-9","ERS985091",0,0
"S_Papuan-9","S_Spanish-1",0,0
"S_Papuan-9","S_Punjabi-1",0,0
"S_Papuan-9","S_Xibo-1",0,0
"S_Papuan-9","S_Japanese-3",0,0
"S_Papuan-9","S_French-1",0,0
"S_Papuan-9","ERS699827",0,0
"S_Papuan-9","S_Tujia-1",0,0
"S_Papuan-9","ERS942344",0,0
"S_Papuan-9","ERS724862",0,0
"S_Papuan-9","13784_5",27000,0
"S_Papuan-9","S_Tubalar-1",0,0
"S_Papuan-9","S_Aleut-1",0,0
"S_Papuan-9","S_Albanian-1",0,0
"S_Papuan-9","S_Czech-2",0,0
"S_Papuan-9","ERS724852",0,0
"S_Papuan-9","S_Miao-2",21000,0
"S_Papuan-9","S_Lahu-2",0,0
"S_Papuan-9","KUN05",77000,0
"S_Papuan-9","ERS700531",0,0
"S_Papuan-9","S_Basque-1",0,0
"S_Papuan-9","S_Bergamo-1",0,0
"S_Papuan-9","S_Norwegian-1",0,0
"S_Papuan-9","ERS699822",0,0
"S_Papuan-9","S_Makrani-2",0,0
"S_Papuan-9","S_Armenian-1",0,0
"S_Papuan-9","13748_1",86752,0
"S_Papuan-9","S_Turkish-1",0,0
"S_Papuan-9","S_Yemenite_Jew-1",0,0
"S_Papuan-9","S_Eskimo_Naukan-1",0,0
"S_Papuan-9","S_Bengali-1",0,0
"S_Papuan-9","S_Eskimo_Naukan-2",0,0
"S_Papuan-9","S_Yakut-1",0,0
"S_Papuan-9","S_Hungarian-2",0,0
"S_Papuan-9","S_Relli-2",0,0
"S_Papuan-9","ERS724876",76000,0
"S_Papuan-9","ERS724869",0,0
"S_Papuan-9","S_Eskimo_Sireniki-2",0,0
"S_Papuan-9","S_Tajik-1",0,0
"S_Papuan-9","S_BedouinB-1",0,0
"S_Papuan-9","ERS699825",0,0
"S_Papuan-9","ERS724872",0,0
"S_Papuan-9","S_Iranian-1",0,0
"S_Papuan-9","ERS700536",0,0
"S_Papuan-9","ERS699816",0,0
"S_Papuan-9","S_Burmese-2",492000,0
"S_Papuan-9","ERS724834",0,0
"S_Papuan-9","S_Kalash-2",55000,0
"S_Papuan-9","S_Punjabi-2",0,0
"S_Papuan-9","S_Sindhi-2",0,0
"S_Papuan-9","S_Eskimo_Sireniki-1",0,0
"S_Papuan-9","S_Mala-3",0,0
"S_Papuan-9","S_Georgian-2",0,0
"S_Papuan-9","ERS724849",0,0
"S_Papuan-9","S_Mansi-1",0,0
"S_Papuan-9","S_Spanish-2",0,0
"S_Papuan-9","S_Madiga-1",0,0
"S_Papuan-9","ERS700541",0,0
"S_Papuan-9","S_Iraqi_Jew-2",0,0
"S_Papuan-9","S_Ami-2",0,0
"S_Papuan-9","ERS700562",0,0
"S_Papuan-9","S_Sardinian-1",0,0
"S_Papuan-9","ERS724867",0,0
"S_Papuan-9","S_Mansi-2",0,0
"S_Papuan-7","S_Naxi-2",0,0
"S_Papuan-7","S_Iranian-2",0,0
"S_Papuan-7","S_Bergamo-2",0,0
"S_Papuan-7","S_Punjabi-3",0,0
"S_Papuan-7","S_Kusunda-2",0,0
"S_Papuan-7","UV1266",0,0
"S_Papuan-7","BUN01",67000,0
"S_Papuan-7","UV927",0,0
"S_Papuan-7","TAR03",0,0
"S_Papuan-7","UV979",0,0
"S_Papuan-7","S_Basque-2",0,0
"S_Papuan-7","ERS724855",29000,0
"S_Papuan-7","ERS724864",0,0
"S_Papuan-7","UV925",0,0
"S_Papuan-7","S_Jordanian-3",0,0
"S_Papuan-7","UV923",0,0
"S_Papuan-7","ERS724863",0,0
"S_Papuan-7","UV500",108000,0
"S_Papuan-7","S_Ulchi-2",0,0
"S_Papuan-7","S_Papuan-10",94617,0
"S_Papuan-7","UV958",0,0
"S_Papuan-7","13784_1",0,0
"S_Papuan-7","S_Korean-1",0,0
"S_Papuan-7","S_Hungarian-1",0,0
"S_Papuan-7","S_Naxi-1",0,0
"S_Papuan-7","ERS985077",0,0
"S_Papuan-7","MAR03",0,0
"S_Papuan-7","UV1196",0,0
"S_Papuan-7","S_Papuan-8",0,0
"S_Papuan-7","UV986",0,0
"S_Papuan-7","S_Papuan-2",0,0
"S_Papuan-7","UV956",0,0
"S_Papuan-7","UV940",0,0
"S_Papuan-7","S_Tu-2",0,0
"S_Papuan-7","S_Lezgin-2",0,0
"S_Papuan-7","UV897",0,0
"S_Papuan-7","ERS724875",0,0
"S_Papuan-7","UV919",0,0
"S_Papuan-7","TAR04",0,0
"S_Papuan-7","MAR05",67000,0
"S_Papuan-7","S_Japanese-1",0,0
"S_Papuan-7","S_Georgian-1",0,0
"S_Papuan-7","MAR04",0,0
"S_Papuan-7","S_Tuscan-1",0,0
"S_Papuan-7","13748_6",0,0
"S_Papuan-7","UV964",96000,0
"S_Papuan-7","BUN02",0,0
"S_Papuan-7","13784_2",0,0
"S_Papuan-7","S_Yakut-2",0,0
"S_Papuan-7","S_English-2",0,0
"S_Papuan-7","S_Atayal-1",0,0
"S_Papuan-7","13733_8",0,0
"S_Papuan-7","S_Papuan-12",0,0
"S_Papuan-7","S_Papuan-5",0,0
"S_Papuan-7","ERS724866",0,0
"S_Papuan-7","ERS700556",0,0
"S_Papuan-7","MEN01",0,0
"S_Papuan-7","S_Druze-2",0,0
"S_Papuan-7","S_Polish-1",0,0
"S_Papuan-7","S_Khonda_Dora-1",0,0
"S_Papuan-7","S_Tuscan-2",0,0
"S_Papuan-7","S_Kinh-1",0,0
"S_Papuan-7","S_Yemenite_Jew-2",0,0
"S_Papuan-7","S_Miao-1",0,0
"S_Papuan-7","UV518",0,0
"S_Papuan-7","S_Greek-1",0,0
"S_Papuan-7","MEN04",106000,0
"S_Papuan-7","UV1230",0,0
"S_Papuan-7","ERS699824",0,0
"S_Papuan-7","S_Russian-2",0,0
"S_Papuan-7","S_Oroqen-1",0,0
"S_Papuan-7","ERS699818",0,0
"S_Papuan-7","ERS699826",0,0
"S_Papuan-7","MAR01",0,0
"S_Papuan-7","TAR05",0,0
"S_Papuan-7","ERS700553",0,0
"S_Papuan-7","S_Jordanian-2",0,0
"S_Papuan-7","UV1260",0,0
"S_Papuan-7","S_Yadava-2",0,0
"S_Papuan-7","KUN04",0,0
"S_Papuan-7","S_Dai-1",0,0
"S_Papuan-7","S_Estonian-1",0,0
