"individual_1","individual_2","total_length"
"S_Uygur-1","S_Punjabi-1",12699000
"S_Uygur-1","MAR02",11452000
"S_Uygur-1","S_Kapu-1",11662000
"S_Uygur-1","KUN05",13984000
"S_Uygur-1","S_Druze-1",8593000
"S_Uygur-1","S_Thai-1",14513000
"S_Uygur-1","S_Bergamo-2",9918000
"S_Uygur-1","ERS724852",12752000
"S_Uygur-1","S_Papuan-8",21032783
"S_Uygur-1","UV1230",20111485
"S_Uygur-1","S_Miao-1",14542000
"S_Uygur-1","S_Estonian-2",10263000
"S_Uygur-1","S_Greek-1",7175000
"S_Uygur-1","ERS700553",15637000
"S_Uygur-1","S_Yadava-2",9102000
"S_Uygur-1","ERS724866",14800000
"S_Uygur-1","ERS700562",14893000
"S_Uygur-1","S_Yakut-1",17650000
"S_Uygur-1","S_Palestinian-1",7736000
"S_Uygur-1","13784_4",14789000
"S_Uygur-1","S_Tubalar-2",17552000
"S_Uygur-1","ERS700558",15806000
"S_Uygur-1","S_Japanese-2",14809000
"S_Uygur-1","ERS724861",14465000
"S_Uygur-1","S_Eskimo_Naukan-1",15292000
"S_Uygur-1","S_Iraqi_Jew-1",7680000
"S_Uygur-1","ERS724835",15120000
"S_Uygur-1","S_Tu-1",18427000
"S_Uygur-1","ERS699819",16594000
"S_Uygur-1","S_Mongola-1",16726000
"S_Uygur-1","ERS724876",13944000
"S_Uygur-1","SS6004472",12702000
"S_Uygur-1","ERS724859",14371000
"S_Uygur-1","S_Madiga-1",10750000
"S_Uygur-1","ERS699812",15097000
"S_Uygur-1","ERS699822",14748000
"S_Uygur-1","S_English-2",9409000
"S_Uygur-1","ERS700529",17445000
"S_Uygur-1","S_Sardinian-1",8993000
"S_Uygur-1","ERS699813",14487000
"S_Uygur-1","S_Russian-1",10526000
"S_Uygur-1","S_Russian-2",10741000
"S_Uygur-1","ERS699814",13180000
"S_Uygur-1","S_Brahmin-2",10092000
"S_Uygur-1","ERS724853",15478000
"S_Uygur-1","S_Makrani-1",9423000
"S_Uygur-1","S_Lahu-2",15658000
"S_Uygur-1","S_Druze-2",7036000
"S_Uygur-1","ERS699826",16340000
"S_Uygur-1","S_Tujia-2",13976000
"S_Uygur-1","ERS699827",12815000
"S_Uygur-1","S_Sindhi-1",11190000
"S_Uygur-1","S_Bulgarian-1",9392000
"S_Uygur-1","S_Mansi-1",14227000
"S_Uygur-1","S_Yi-2",16394000
"S_Uygur-1","S_Basque-2",8578000
"S_Uygur-1","ERS700534",15442000
"S_Uygur-1","ERS985092",14918000
"S_Uygur-1","S_Mala-3",10043000
"S_Uygur-1","BUN04",14007000
"S_Uygur-1","S_Abkhasian-1",10324000
"S_Uygur-1","S_Iraqi_Jew-2",7810000
"S_Uygur-1","S_Tujia-1",16413000
"S_Uygur-1","S_Iranian-2",8849000
"S_Uygur-1","S_Mongola-2",14530000
"S_Uygur-1","ERS724851",13877000
"S_Uygur-1","S_Yemenite_Jew-2",7841000
"S_Uygur-1","S_Adygei-1",9413000
"S_Uygur-1","S_Hazara-1",12889000
"S_Uygur-1","S_Xibo-2",15779000
"S_Uygur-1","S_Orcadian-2",9109000
"S_Uygur-1","ERS985078",15478000
"S_Uygur-1","S_Even-3",15247000
"S_Uygur-1","S_Yi-1",15051000
"S_Uygur-1","S_Makrani-2",8182000
"S_Uygur-1","S_Jordanian-1",5819000
"S_Uygur-1","S_Burusho-1",10870000
"S_Uygur-1","S_Punjabi-4",10354000
"S_Uygur-1","ERS700560",17260000
"S_Uygur-1","S_Spanish-2",8822000
"S_Uygur-1","S_Lezgin-1",9315000
"S_Uygur-1","S_Even-2",16201000
"S_Uygur-1","S_Balochi-2",9852000
"S_Hezhen-1","S_Icelandic-1",8392000
"S_Hezhen-1","S_Yadava-1",10281000
"S_Hezhen-1","S_Naxi-1",15838000
"S_Hezhen-1","UV1196",24620954
"S_Hezhen-1","UV1003",23918731
"S_Hezhen-1","ERS699821",19703000
"S_Hezhen-1","ERS984054",19456000
"S_Hezhen-1","S_Oroqen-2",22288000
"S_Hezhen-1","S_Tuscan-2",5955000
"S_Hezhen-1","UV940",24502906
"S_Hezhen-1","S_Punjabi-3",10212000
"S_Hezhen-1","MEN04",16190000
"S_Hezhen-1","ERS724833",17293000
"S_Hezhen-1","S_Georgian-1",8065000
"S_Hezhen-1","UV986",25149635
"S_Hezhen-1","ERS700546",21698000
"S_Hezhen-1","MAR04",18273000
"S_Hezhen-1","S_Palestinian-2",7463000
"S_Hezhen-1","BUN05",16019000
"S_Hezhen-1","S_BedouinB-2",6033000
"S_Hezhen-1","S_Chukchi-1",15209000
"S_Hezhen-1","S_Papuan-6",29445005
"S_Hezhen-1","UV910",25469215
"S_Hezhen-1","S_Lezgin-2",9163000
"S_Hezhen-1","ERS700543",20830000
"S_Hezhen-1","ERS700537",21374000
"S_Hezhen-1","S_Ami-1",18236000
"S_Hezhen-1","S_Kinh-2",20082000
"S_Hezhen-1","S_Relli-2",9996000
"S_Hezhen-1","S_Abkhasian-2",7082000
"S_Hezhen-1","UV956",25235405
"S_Hezhen-1","S_Cambodian-2",17325000
"S_Hezhen-1","13784_3",16406000
"S_Hezhen-1","MEN01",16921000
"S_Hezhen-1","S_Kapu-2",10721000
"S_Hezhen-1","S_Finnish-3",9563000
"S_Hezhen-1","S_Papuan-10",28025365
"S_Hezhen-1","MEN02",16472000
"S_Hezhen-1","UV897",24143157
"S_Hezhen-1","S_French-1",7343000
"S_Hezhen-1","ERS700532",20126000
"S_Hezhen-1","S_Relli-1",11125000
"S_Hezhen-1","UV305",22183185
"S_Hezhen-1","ERS699815",19508000
"S_Hezhen-1","ERS700563",19585000
"S_Hezhen-1","S_Brahui-1",9270000
"S_Hezhen-1","ERS985079",18035000
"S_Hezhen-1","S_Khonda_Dora-1",14176000
"S_Hezhen-1","S_Estonian-1",9831000
"S_Hezhen-1","S_Japanese-1",21349000
"S_Hezhen-1","S_Burmese-1",20696000
"S_Hezhen-1","S_Cambodian-1",17241000
"S_Hezhen-1","13748_8",16477000
"S_Hezhen-1","S_Kalash-2",11374000
"S_Hezhen-1","S_Korean-1",22999000
"S_Hezhen-1","S_BedouinB-1",6001000
"S_Hezhen-1","ERS724872",21888000
"S_Hezhen-1","S_Hazara-2",16146000
"S_Hezhen-1","ERS700535",20680000
"S_Hezhen-1","S_Sindhi-2",8972000
"S_Hezhen-1","ERS724874",20143000
"S_Hezhen-1","TAR01",16461000
"S_Hezhen-1","S_Bengali-2",1.2e+07
"S_Hezhen-1","S_Aleut-2",16167000
"S_Hezhen-1","ERS724868",19809000
"S_Hezhen-1","S_Tajik-1",8897000
"S_Hezhen-1","S_Hungarian-2",7813000
"S_Hezhen-1","S_Jordanian-2",6445000
"S_Hezhen-1","ERS699828",17750000
"S_Hezhen-1","13733_8",15703000
"S_Hezhen-1","13784_5",16393000
"S_Hezhen-1","ERS699825",17354000
"S_Hezhen-1","13748_5",16368000
"S_Hezhen-1","UV580",23843921
"S_Hezhen-1","UV573",24200208
"S_Hezhen-1","ERS724834",18843000
"S_Hezhen-1","S_Hungarian-1",9415000
"S_Hezhen-1","S_Samaritan-1",6467000
"S_Hezhen-1","13748_3",15252000
"S_Hezhen-1","S_Lahu-1",17727000
"S_Hezhen-1","ERS699820",17391000
"S_Hezhen-1","S_Thai-2",19341000
"S_Hezhen-1","S_Burusho-2",11879000
"S_Hezhen-1","UV923",26183037
"S_Hezhen-1","S_She-2",21536000
"S_Hezhen-1","S_Pathan-2",9569000
"S_Hezhen-1","S_Armenian-2",8668000
"S_Hezhen-1","S_Japanese-3",19222000
"S_Hezhen-1","S_Czech-2",7520000
"S_Hezhen-1","MAR03",15105000
"S_Hezhen-1","ERS985090",18698000
"S_Hezhen-1","S_Spanish-1",8637000
"S_Hezhen-1","S_Aleut-1",17635000
"S_Hezhen-1","ERS700533",19307000
"S_Hezhen-1","S_Tuscan-1",7625000
"S_Hezhen-1","S_Even-1",20128000
"S_Hezhen-1","S_Eskimo_Sireniki-2",21108000
"S_Hezhen-1","S_Dai-3",17661000
"S_Hezhen-1","13748_4",17630000
"S_Hezhen-1","S_Jordanian-3",7594000
"S_Hezhen-1","S_Finnish-1",8804000
"S_Hezhen-1","S_Yemenite_Jew-1",6182000
"S_Hezhen-1","ERS700561",21559000
"S_Hezhen-1","S_Pathan-1",9682000
"S_Hezhen-1","S_Albanian-1",9019000
"S_Hezhen-1","S_Mansi-2",14759000
"S_Hezhen-1","13784_2",15161000
"S_Hezhen-1","S_Madiga-2",9502000
"S_Hezhen-1","S_Punjabi-1",11476000
"S_Hezhen-1","MAR02",15976000
"S_Hezhen-1","S_Kapu-1",11440000
"S_Hezhen-1","KUN05",16223000
"S_Hezhen-1","S_Druze-1",8177000
"S_Hezhen-1","S_Thai-1",18425000
"S_Hezhen-1","S_Bergamo-2",6371000
"S_Hezhen-1","ERS724852",12687000
"S_Hezhen-1","S_Papuan-8",27377367
"S_Hezhen-1","UV1230",26189102
"S_Hezhen-1","S_Miao-1",21570000
"S_Hezhen-1","S_Estonian-2",9761000
"S_Hezhen-1","S_Greek-1",7893000
"S_Hezhen-1","ERS700553",21146000
"S_Hezhen-1","S_Yadava-2",9114000
"S_Hezhen-1","ERS724866",19845000
"S_Hezhen-1","ERS700562",20639000
"S_Hezhen-1","S_Yakut-1",21661000
"S_Hezhen-1","S_Palestinian-1",5192000
"S_Hezhen-1","13784_4",16826000
"S_Hezhen-1","S_Tubalar-2",18835000
"S_Hezhen-1","ERS700558",20962000
"S_Hezhen-1","S_Japanese-2",19596000
"S_Hezhen-1","ERS724861",19810000
"S_Hezhen-1","S_Eskimo_Naukan-1",21024000
"S_Hezhen-1","S_Iraqi_Jew-1",6605000
"S_Hezhen-1","ERS724835",18489000
"S_Hezhen-1","S_Tu-1",22183000
"S_Hezhen-1","ERS699819",21879000
"S_Hezhen-1","S_Mongola-1",22134000
"S_Hezhen-1","ERS724876",21002000
"S_Hezhen-1","SS6004472",15695000
"S_Hezhen-1","ERS724859",20006000
"S_Hezhen-1","S_Madiga-1",9638000
"S_Hezhen-1","ERS699812",17631000
"S_Hezhen-1","ERS699822",16692000
"S_Hezhen-1","S_English-2",8630000
"S_Hezhen-1","ERS700529",19855000
"S_Hezhen-1","S_Sardinian-1",7344000
"S_Hezhen-1","ERS699813",19614000
"S_Hezhen-1","S_Russian-1",8999000
"S_Hezhen-1","S_Russian-2",10922000
"S_Hezhen-1","ERS699814",16752000
"S_Hezhen-1","S_Brahmin-2",9746000
"S_Hezhen-1","ERS724853",18644000
"S_Hezhen-1","S_Makrani-1",9861000
"S_Hezhen-1","S_Lahu-2",18244000
"S_Hezhen-1","S_Druze-2",5149000
"S_Hezhen-1","ERS699826",22018000
"S_Hezhen-1","S_Tujia-2",19238000
"S_Hezhen-1","ERS699827",15921000
"S_Hezhen-1","S_Sindhi-1",9569000
"S_Hezhen-1","S_Bulgarian-1",8297000
"S_Hezhen-1","S_Mansi-1",17208000
"S_Hezhen-1","S_Yi-2",19561000
"S_Hezhen-1","S_Basque-2",6866000
"S_Hezhen-1","ERS700534",20207000
"S_Hezhen-1","ERS985092",20016000
"S_Hezhen-1","S_Mala-3",13422000
"S_Hezhen-1","BUN04",16777000
"S_Hezhen-1","S_Abkhasian-1",7975000
"S_Hezhen-1","S_Iraqi_Jew-2",7269000
"S_Hezhen-1","S_Tujia-1",19963000
"S_Hezhen-1","S_Iranian-2",9258000
"S_Hezhen-1","S_Mongola-2",20035000
"S_Hezhen-1","ERS724851",14491000
"S_Hezhen-1","S_Yemenite_Jew-2",6490000
"S_Hezhen-1","S_Adygei-1",8072000
"S_Hezhen-1","S_Hazara-1",13618000
"S_Hezhen-1","S_Xibo-2",21338000
"S_Hezhen-1","S_Orcadian-2",6609000
"S_Hezhen-1","ERS985078",19073000
"S_Hezhen-1","S_Even-3",23392000
"S_Hezhen-1","S_Yi-1",16721000
"S_Hezhen-1","S_Makrani-2",7543000
"S_Hezhen-1","S_Jordanian-1",5928000
"S_Hezhen-1","S_Burusho-1",11258000
"S_Hezhen-1","S_Punjabi-4",8775000
"S_Hezhen-1","ERS700560",22133000
"S_Hezhen-1","S_Spanish-2",7819000
"S_Hezhen-1","S_Lezgin-1",8200000
"S_Hezhen-1","S_Even-2",22199000
"S_Hezhen-1","S_Balochi-2",9111000
"S_Icelandic-1","S_Yadava-1",11584000
"S_Icelandic-1","S_Naxi-1",7919000
"S_Icelandic-1","UV1196",13807087
"S_Icelandic-1","UV1003",14869599
"S_Icelandic-1","ERS699821",8848000
"S_Icelandic-1","ERS984054",10258000
"S_Icelandic-1","S_Oroqen-2",10824000
"S_Icelandic-1","S_Tuscan-2",11419000
"S_Icelandic-1","UV940",14436047
"S_Icelandic-1","S_Punjabi-3",9543000
"S_Icelandic-1","MEN04",12134000
"S_Icelandic-1","ERS724833",9657000
"S_Icelandic-1","S_Georgian-1",12155000
"S_Icelandic-1","UV986",12650615
"S_Icelandic-1","ERS700546",1e+07
"S_Icelandic-1","MAR04",10430000
"S_Icelandic-1","S_Palestinian-2",10302000
"S_Icelandic-1","BUN05",10749000
"S_Icelandic-1","S_BedouinB-2",9760000
"S_Icelandic-1","S_Chukchi-1",11490000
"S_Icelandic-1","S_Papuan-6",15243024
"S_Icelandic-1","UV910",15565816
"S_Icelandic-1","S_Lezgin-2",12100000
"S_Icelandic-1","ERS700543",10156000
"S_Icelandic-1","ERS700537",8454000
"S_Icelandic-1","S_Ami-1",8678000
"S_Icelandic-1","S_Kinh-2",8957000
"S_Icelandic-1","S_Relli-2",8645000
"S_Icelandic-1","S_Abkhasian-2",11127000
"S_Icelandic-1","UV956",12956729
"S_Icelandic-1","S_Cambodian-2",9226000
"S_Icelandic-1","13784_3",10102000
"S_Icelandic-1","MEN01",11808000
"S_Icelandic-1","S_Kapu-2",9041000
"S_Icelandic-1","S_Finnish-3",15050000
"S_Icelandic-1","S_Papuan-10",16849748
"S_Icelandic-1","MEN02",11713000
"S_Icelandic-1","UV897",12266272
"S_Icelandic-1","S_French-1",12569000
"S_Icelandic-1","ERS700532",7096000
"S_Icelandic-1","S_Relli-1",8622000
"S_Icelandic-1","UV305",13665575
"S_Icelandic-1","ERS699815",9750000
"S_Icelandic-1","ERS700563",10045000
"S_Icelandic-1","S_Brahui-1",9378000
"S_Icelandic-1","ERS985079",9784000
"S_Icelandic-1","S_Khonda_Dora-1",9284000
"S_Icelandic-1","S_Estonian-1",14247000
"S_Icelandic-1","S_Japanese-1",9015000
"S_Icelandic-1","S_Burmese-1",9331000
"S_Icelandic-1","S_Cambodian-1",8960000
"S_Icelandic-1","13748_8",10790000
"S_Icelandic-1","S_Kalash-2",11901000
"S_Icelandic-1","S_Korean-1",9105000
"S_Icelandic-1","S_BedouinB-1",8203000
"S_Icelandic-1","ERS724872",9464000
"S_Icelandic-1","S_Hazara-2",10883000
"S_Icelandic-1","ERS700535",9657000
"S_Icelandic-1","S_Sindhi-2",10704000
"S_Icelandic-1","ERS724874",8701000
"S_Icelandic-1","TAR01",11767000
"S_Icelandic-1","S_Bengali-2",11734000
"S_Icelandic-1","S_Aleut-2",11450000
"S_Icelandic-1","ERS724868",8674000
"S_Icelandic-1","S_Tajik-1",10460000
"S_Icelandic-1","S_Hungarian-2",13718000
"S_Icelandic-1","S_Jordanian-2",11186000
"S_Icelandic-1","ERS699828",8168000
"S_Icelandic-1","13733_8",9938000
"S_Icelandic-1","13784_5",10394000
"S_Icelandic-1","ERS699825",7574000
"S_Icelandic-1","13748_5",8809000
"S_Icelandic-1","UV580",14349284
"S_Icelandic-1","UV573",14993609
"S_Icelandic-1","ERS724834",8976000
"S_Icelandic-1","S_Hungarian-1",13063000
"S_Icelandic-1","S_Samaritan-1",7660000
"S_Icelandic-1","13748_3",9600000
"S_Icelandic-1","S_Lahu-1",8006000
"S_Icelandic-1","ERS699820",6682000
"S_Icelandic-1","S_Thai-2",8198000
"S_Icelandic-1","S_Burusho-2",13031000
"S_Icelandic-1","UV923",12916747
"S_Icelandic-1","S_She-2",8341000
"S_Icelandic-1","S_Pathan-2",10541000
"S_Icelandic-1","S_Armenian-2",12481000
"S_Icelandic-1","S_Japanese-3",6939000
"S_Icelandic-1","S_Czech-2",11613000
"S_Icelandic-1","MAR03",9886000
"S_Icelandic-1","ERS985090",8068000
"S_Icelandic-1","S_Spanish-1",13045000
"S_Icelandic-1","S_Aleut-1",12222000
"S_Icelandic-1","ERS700533",8973000
"S_Icelandic-1","S_Tuscan-1",12740000
"S_Icelandic-1","S_Even-1",10787000
"S_Icelandic-1","S_Eskimo_Sireniki-2",9068000
"S_Icelandic-1","S_Dai-3",8841000
"S_Icelandic-1","13748_4",11271000
"S_Icelandic-1","S_Jordanian-3",10520000
"S_Icelandic-1","S_Finnish-1",14740000
"S_Icelandic-1","S_Yemenite_Jew-1",8255000
"S_Icelandic-1","ERS700561",9405000
"S_Icelandic-1","S_Pathan-1",12481000
"S_Icelandic-1","S_Albanian-1",13664000
"S_Icelandic-1","S_Mansi-2",11081000
"S_Icelandic-1","13784_2",10799000
"S_Icelandic-1","S_Madiga-2",9232000
"S_Icelandic-1","S_Punjabi-1",10047000
"S_Icelandic-1","MAR02",9463000
"S_Icelandic-1","S_Kapu-1",10151000
"S_Icelandic-1","KUN05",11227000
"S_Icelandic-1","S_Druze-1",11434000
"S_Icelandic-1","S_Thai-1",9570000
"S_Icelandic-1","S_Bergamo-2",11518000
"S_Icelandic-1","ERS724852",11449000
"S_Icelandic-1","S_Papuan-8",17337283
"S_Icelandic-1","UV1230",15946298
"S_Icelandic-1","S_Miao-1",9517000
"S_Icelandic-1","S_Estonian-2",14189000
"S_Icelandic-1","S_Greek-1",11490000
"S_Icelandic-1","ERS700553",9888000
"S_Icelandic-1","S_Yadava-2",10472000
"S_Icelandic-1","ERS724866",9289000
"S_Icelandic-1","ERS700562",9130000
"S_Icelandic-1","S_Yakut-1",9496000
"S_Icelandic-1","S_Palestinian-1",9137000
"S_Icelandic-1","13784_4",10801000
"S_Icelandic-1","S_Tubalar-2",11655000
"S_Icelandic-1","ERS700558",9883000
"S_Icelandic-1","S_Japanese-2",7606000
"S_Icelandic-1","ERS724861",9496000
"S_Icelandic-1","S_Eskimo_Naukan-1",10336000
"S_Icelandic-1","S_Iraqi_Jew-1",10648000
"S_Icelandic-1","ERS724835",9596000
"S_Icelandic-1","S_Tu-1",9027000
"S_Icelandic-1","ERS699819",8813000
"S_Icelandic-1","S_Mongola-1",9018000
"S_Icelandic-1","ERS724876",9959000
"S_Icelandic-1","SS6004472",9592000
"S_Icelandic-1","ERS724859",8449000
"S_Icelandic-1","S_Madiga-1",10520000
"S_Icelandic-1","ERS699812",9117000
"S_Icelandic-1","ERS699822",8328000
"S_Icelandic-1","S_English-2",13025000
"S_Icelandic-1","ERS700529",8824000
"S_Icelandic-1","S_Sardinian-1",12296000
"S_Icelandic-1","ERS699813",8733000
"S_Icelandic-1","S_Russian-1",12863000
"S_Icelandic-1","S_Russian-2",14761000
"S_Icelandic-1","ERS699814",8289000
"S_Icelandic-1","S_Brahmin-2",10378000
"S_Icelandic-1","ERS724853",8410000
"S_Icelandic-1","S_Makrani-1",9341000
"S_Icelandic-1","S_Lahu-2",9130000
"S_Icelandic-1","S_Druze-2",10504000
"S_Icelandic-1","ERS699826",9658000
"S_Icelandic-1","S_Tujia-2",7897000
"S_Icelandic-1","ERS699827",7582000
"S_Icelandic-1","S_Sindhi-1",11761000
"S_Icelandic-1","S_Bulgarian-1",12110000
"S_Icelandic-1","S_Mansi-1",11907000
"S_Icelandic-1","S_Yi-2",8739000
"S_Icelandic-1","S_Basque-2",11740000
"S_Icelandic-1","ERS700534",8516000
"S_Icelandic-1","ERS985092",8177000
"S_Icelandic-1","S_Mala-3",9687000
"S_Icelandic-1","BUN04",11360000
"S_Icelandic-1","S_Abkhasian-1",11276000
"S_Icelandic-1","S_Iraqi_Jew-2",11483000
"S_Icelandic-1","S_Tujia-1",9198000
"S_Icelandic-1","S_Iranian-2",10549000
"S_Icelandic-1","S_Mongola-2",7192000
"S_Icelandic-1","ERS724851",11381000
"S_Icelandic-1","S_Yemenite_Jew-2",9732000
"S_Icelandic-1","S_Adygei-1",12294000
"S_Icelandic-1","S_Hazara-1",10514000
"S_Icelandic-1","S_Xibo-2",8399000
"S_Icelandic-1","S_Orcadian-2",13489000
"S_Icelandic-1","ERS985078",9885000
"S_Icelandic-1","S_Even-3",9313000
"S_Icelandic-1","S_Yi-1",6817000
"S_Icelandic-1","S_Makrani-2",9714000
"S_Icelandic-1","S_Jordanian-1",7465000
"S_Icelandic-1","S_Burusho-1",9715000
"S_Icelandic-1","S_Punjabi-4",11478000
"S_Icelandic-1","ERS700560",9401000
"S_Icelandic-1","S_Spanish-2",11868000
"S_Icelandic-1","S_Lezgin-1",12152000
"S_Icelandic-1","S_Even-2",9098000
"S_Icelandic-1","S_Balochi-2",10587000
"S_Yadava-1","S_Naxi-1",9884000
"S_Yadava-1","UV1196",21794927
"S_Yadava-1","UV1003",20501226
"S_Yadava-1","ERS699821",12927000
"S_Yadava-1","ERS984054",13922000
"S_Yadava-1","S_Oroqen-2",11583000
"S_Yadava-1","S_Tuscan-2",10718000
"S_Yadava-1","UV940",21009839
"S_Yadava-1","S_Punjabi-3",10912000
"S_Yadava-1","MEN04",14566000
"S_Yadava-1","ERS724833",11796000
"S_Yadava-1","S_Georgian-1",11029000
"S_Yadava-1","UV986",18122334
"S_Yadava-1","ERS700546",12088000
"S_Yadava-1","MAR04",13344000
"S_Yadava-1","S_Palestinian-2",9589000
"S_Yadava-1","BUN05",14170000
"S_Yadava-1","S_BedouinB-2",8783000
"S_Yadava-1","S_Chukchi-1",12650000
"S_Yadava-1","S_Papuan-6",24161131
"S_Yadava-1","UV910",22179941
"S_Yadava-1","S_Lezgin-2",10253000
"S_Yadava-1","ERS700543",13156000
"S_Yadava-1","ERS700537",12255000
"S_Yadava-1","S_Ami-1",12707000
"S_Yadava-1","S_Kinh-2",11564000
"S_Yadava-1","S_Relli-2",13518000
"S_Yadava-1","S_Abkhasian-2",9580000
"S_Yadava-1","UV956",19550602
"S_Yadava-1","S_Cambodian-2",11162000
"S_Yadava-1","13784_3",14875000
"S_Yadava-1","MEN01",14790000
"S_Yadava-1","S_Kapu-2",13501000
"S_Yadava-1","S_Finnish-3",12745000
"S_Yadava-1","S_Papuan-10",24171203
"S_Yadava-1","MEN02",15896000
"S_Yadava-1","UV897",18361820
"S_Yadava-1","S_French-1",8807000
"S_Yadava-1","ERS700532",12096000
"S_Yadava-1","S_Relli-1",14146000
"S_Yadava-1","UV305",20622775
"S_Yadava-1","ERS699815",11601000
"S_Yadava-1","ERS700563",13332000
"S_Yadava-1","S_Brahui-1",10739000
"S_Yadava-1","ERS985079",11133000
"S_Yadava-1","S_Khonda_Dora-1",13045000
"S_Yadava-1","S_Estonian-1",10600000
"S_Yadava-1","S_Japanese-1",10577000
"S_Yadava-1","S_Burmese-1",12507000
"S_Yadava-1","S_Cambodian-1",12324000
"S_Yadava-1","13748_8",13364000
"S_Yadava-1","S_Kalash-2",11901000
"S_Yadava-1","S_Korean-1",11524000
"S_Yadava-1","S_BedouinB-1",8869000
"S_Yadava-1","ERS724872",13792000
"S_Yadava-1","S_Hazara-2",11443000
"S_Yadava-1","ERS700535",12251000
"S_Yadava-1","S_Sindhi-2",11656000
"S_Yadava-1","ERS724874",11107000
"S_Yadava-1","TAR01",14677000
"S_Yadava-1","S_Bengali-2",14925000
"S_Yadava-1","S_Aleut-2",11251000
"S_Yadava-1","ERS724868",12233000
"S_Yadava-1","S_Tajik-1",9024000
"S_Yadava-1","S_Hungarian-2",9446000
"S_Yadava-1","S_Jordanian-2",8582000
"S_Yadava-1","ERS699828",14082000
"S_Yadava-1","13733_8",14589000
"S_Yadava-1","13784_5",14478000
"S_Yadava-1","ERS699825",11556000
"S_Yadava-1","13748_5",13092000
"S_Yadava-1","UV580",19220165
"S_Yadava-1","UV573",19638182
"S_Yadava-1","ERS724834",12317000
"S_Yadava-1","S_Hungarian-1",11310000
"S_Yadava-1","S_Samaritan-1",10474000
"S_Yadava-1","13748_3",12884000
"S_Yadava-1","S_Lahu-1",11904000
"S_Yadava-1","ERS699820",10448000
"S_Yadava-1","S_Thai-2",12080000
"S_Yadava-1","S_Burusho-2",13917000
"S_Yadava-1","UV923",17649470
"S_Yadava-1","S_She-2",10894000
"S_Yadava-1","S_Pathan-2",12502000
"S_Yadava-1","S_Armenian-2",11802000
"S_Yadava-1","S_Japanese-3",11316000
"S_Yadava-1","S_Czech-2",10207000
"S_Yadava-1","MAR03",13036000
"S_Yadava-1","ERS985090",10405000
"S_Yadava-1","S_Spanish-1",12029000
"S_Yadava-1","S_Aleut-1",12196000
"S_Yadava-1","ERS700533",12232000
"S_Yadava-1","S_Tuscan-1",10872000
"S_Yadava-1","S_Even-1",10449000
"S_Yadava-1","S_Eskimo_Sireniki-2",12185000
"S_Yadava-1","S_Dai-3",13874000
"S_Yadava-1","13748_4",13801000
"S_Yadava-1","S_Jordanian-3",10844000
"S_Yadava-1","S_Finnish-1",10095000
"S_Yadava-1","S_Yemenite_Jew-1",8903000
"S_Yadava-1","ERS700561",11548000
"S_Yadava-1","S_Pathan-1",13813000
"S_Yadava-1","S_Albanian-1",10366000
"S_Yadava-1","S_Mansi-2",11959000
"S_Yadava-1","13784_2",13154000
"S_Yadava-1","S_Madiga-2",14038000
"S_Yadava-1","S_Punjabi-1",12791000
"S_Yadava-1","MAR02",13367000
"S_Yadava-1","S_Kapu-1",13487000
"S_Yadava-1","KUN05",14679000
"S_Yadava-1","S_Druze-1",11158000
"S_Yadava-1","S_Thai-1",10860000
"S_Yadava-1","S_Bergamo-2",11105000
"S_Yadava-1","ERS724852",13844000
"S_Yadava-1","S_Papuan-8",21421810
"S_Yadava-1","UV1230",20187109
"S_Yadava-1","S_Miao-1",11019000
"S_Yadava-1","S_Estonian-2",10184000
"S_Yadava-1","S_Greek-1",9458000
"S_Yadava-1","ERS700553",11525000
"S_Yadava-1","S_Yadava-2",15121000
"S_Yadava-1","ERS724866",14477000
"S_Yadava-1","ERS700562",12302000
"S_Yadava-1","S_Yakut-1",12168000
"S_Yadava-1","S_Palestinian-1",8914000
"S_Yadava-1","13784_4",14918000
"S_Yadava-1","S_Tubalar-2",12405000
"S_Yadava-1","ERS700558",12011000
"S_Yadava-1","S_Japanese-2",10935000
"S_Yadava-1","ERS724861",12242000
"S_Yadava-1","S_Eskimo_Naukan-1",12600000
"S_Yadava-1","S_Iraqi_Jew-1",11218000
"S_Yadava-1","ERS724835",10948000
"S_Yadava-1","S_Tu-1",11734000
"S_Yadava-1","ERS699819",11723000
"S_Yadava-1","S_Mongola-1",10940000
"S_Yadava-1","ERS724876",11708000
"S_Yadava-1","SS6004472",13898000
"S_Yadava-1","ERS724859",10397000
"S_Yadava-1","S_Madiga-1",1.5e+07
"S_Yadava-1","ERS699812",12377000
"S_Yadava-1","ERS699822",11163000
"S_Yadava-1","S_English-2",10543000
"S_Yadava-1","ERS700529",13092000
"S_Yadava-1","S_Sardinian-1",11137000
"S_Yadava-1","ERS699813",10806000
"S_Yadava-1","S_Russian-1",9897000
"S_Yadava-1","S_Russian-2",10773000
"S_Yadava-1","ERS699814",11281000
"S_Yadava-1","S_Brahmin-2",13010000
"S_Yadava-1","ERS724853",11220000
"S_Yadava-1","S_Makrani-1",12212000
"S_Yadava-1","S_Lahu-2",13152000
"S_Yadava-1","S_Druze-2",8828000
"S_Yadava-1","ERS699826",12023000
"S_Yadava-1","S_Tujia-2",10576000
"S_Yadava-1","ERS699827",9883000
"S_Yadava-1","S_Sindhi-1",12628000
"S_Yadava-1","S_Bulgarian-1",11352000
"S_Yadava-1","S_Mansi-1",11895000
